,assignee_id,assignee_organization,assignee_type,assignee_lastknown_country,assignee_total_num_patents,assignee_total_num_inventors,nb_marked_patents,proportion_marked_patents,A,B,C,D,E,F,G,H,proportion_multi_ipc,proportion_A_ipc,proportion_B_ipc,proportion_C_ipc,proportion_D_ipc,proportion_E_ipc,proportion_F_ipc,proportion_G_ipc,proportion_H_ipc
1164,b876abc5-218b-4361-adcc-3aba58372bd0,Control4 Corporation,2,US,45,47,3,0.06666666666666667,1,0,0,0,0,1,25,37,0.4,0.015625,0.0,0.0,0.0,0.0,0.015625,0.390625,0.578125
1165,b96f3231-70fb-4e93-a209-ea2a34608eca,UltraShape Ltd.,3,IL,7,7,6,0.8571428571428571,5,0,0,0,0,0,0,2,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857
1168,c62dbd68-154c-43db-97ff-0fa0c56d50af,"MDC Investment Holdings, Inc.",2,US,34,20,0,0.0,32,2,0,0,0,1,0,0,0.029411764705882353,0.9142857142857143,0.05714285714285714,0.0,0.0,0.0,0.02857142857142857,0.0,0.0
1169,c6414949-a287-4dbd-88e2-dd128a311ee2,"Ultimate Ears, LLC",2,US,5,2,1,0.2,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1170,c87d62ad-8a62-4b21-9279-d4afbf158079,Siemens Medical Solutions Diagnostics,2,US,10,22,2,0.2,0,0,4,0,0,0,9,0,0.3,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.6923076923076923,0.0
1171,cc3f623d-df98-491f-b008-3b8487c2e608,"AMO MANUFACTURING USA, LLC",2,US,95,45,41,0.43157894736842106,84,1,0,0,0,0,25,0,0.14736842105263157,0.7636363636363637,0.00909090909090909,0.0,0.0,0.0,0.0,0.22727272727272727,0.0
1172,ccc1507b-a5e4-4e45-8d90-e28100b3c667,"Sharp Laboratories of America, Inc.",2,US,1983,436,7,0.0035300050428643467,24,34,71,0,0,8,1004,1098,0.12355017650025214,0.010719071013845467,0.015185350602947744,0.03171058508262617,0.0,0.0,0.003573023671281822,0.4484144707458687,0.4903974988834301
1174,cefee09a-5fe5-4003-b4db-6e93ef808cbe,"Neose Technologies, Inc.",2,US,42,44,3,0.07142857142857142,15,2,30,0,0,0,0,0,0.11904761904761904,0.3191489361702128,0.0425531914893617,0.6382978723404256,0.0,0.0,0.0,0.0,0.0
1175,d029284c-2359-4907-88aa-145c9b34d6a9,Abbott Laboratories Vascular Enterprises Limited,3,IE,90,78,1,0.011111111111111112,82,9,5,0,0,0,2,0,0.08888888888888889,0.8367346938775511,0.09183673469387756,0.05102040816326531,0.0,0.0,0.0,0.02040816326530612,0.0
1177,d0828c82-6b89-4e41-b4f6-1a7df027e7b5,"BELKIN INTERNATIONAL, INC.",2,US,242,172,5,0.02066115702479339,10,22,0,0,0,11,99,175,0.26859504132231404,0.031545741324921134,0.0694006309148265,0.0,0.0,0.0,0.03470031545741325,0.31230283911671924,0.5520504731861199
1180,d0e00793-34ee-40b2-b1e3-e8af0c7fb38f,"Bestway, Inc.",2,US,8,6,2,0.25,3,6,0,0,2,0,0,0,0.375,0.2727272727272727,0.5454545454545454,0.0,0.0,0.18181818181818182,0.0,0.0,0.0
1181,d17efae0-9558-48d2-8b15-997965834b94,VWS (UK) LTD.,3,GB,10,10,8,0.8,1,7,7,0,0,1,3,0,0.5,0.05263157894736842,0.3684210526315789,0.3684210526315789,0.0,0.0,0.05263157894736842,0.15789473684210525,0.0
1183,d8adc0d0-4540-4844-af0c-3c4917b3e95a,X-Rite Europe GmbH,3,CH,29,40,22,0.7586206896551724,0,1,0,0,0,1,25,5,0.10344827586206896,0.0,0.03125,0.0,0.0,0.0,0.03125,0.78125,0.15625
1185,de60bcca-314c-4943-9908-121e44432400,Xenon Corporation,2,US,79,144,5,0.06329113924050633,49,2,59,0,0,2,4,5,0.5063291139240507,0.4049586776859504,0.01652892561983471,0.48760330578512395,0.0,0.0,0.01652892561983471,0.03305785123966942,0.04132231404958678
1186,dfee56cb-3d68-4bae-a60e-e5256623dcf4,INO Therapeutics LLC,2,US,31,33,10,0.3225806451612903,30,0,6,0,0,7,2,0,0.3870967741935484,0.6666666666666666,0.0,0.13333333333333333,0.0,0.0,0.15555555555555556,0.044444444444444446,0.0
1188,e307c2b0-8784-4ea0-8bed-83f39c1c7e68,Tyco Healthcare Group LP,2,US,1090,743,67,0.061467889908256884,999,67,22,1,0,22,28,21,0.05963302752293578,0.8612068965517241,0.05775862068965517,0.01896551724137931,0.0008620689655172414,0.0,0.01896551724137931,0.02413793103448276,0.01810344827586207
1189,e4976922-0ba1-4e5a-8de5-67cf70f1e73d,Istituto di Ricerche di Biologia Molecolare P. Angeletti S.r.l.,3,IT,56,128,1,0.017857142857142856,40,0,46,0,0,0,1,0,0.5535714285714286,0.45977011494252873,0.0,0.5287356321839081,0.0,0.0,0.0,0.011494252873563218,0.0
1191,e8ccecec-459e-40b4-8872-5080c7f7c6c8,"Globus Medical, Inc.",2,US,1023,371,180,0.17595307917888564,1022,23,2,0,1,0,14,3,0.03519061583577713,0.9596244131455399,0.0215962441314554,0.0018779342723004694,0.0,0.0009389671361502347,0.0,0.013145539906103286,0.0028169014084507044
1193,ed261eee-18f6-48f4-bbcc-e7919d5abcf4,"FOUNDRY NETWORKS, LLC",2,US,202,112,32,0.15841584158415842,1,0,0,0,0,1,98,125,0.11386138613861387,0.0044444444444444444,0.0,0.0,0.0,0.0,0.0044444444444444444,0.43555555555555553,0.5555555555555556
1194,f0bb506e-ad63-4370-ad3e-f225958bc557,ACTELION PHARMACEUTICALS LTD,3,CH,195,170,10,0.05128205128205128,143,0,158,0,0,0,2,0,0.5538461538461539,0.47194719471947194,0.0,0.5214521452145214,0.0,0.0,0.0,0.006600660066006601,0.0
1196,f9681b81-e176-47d6-8061-d39844131936,"Hamilton Beach Brands, Inc.",2,US,114,134,33,0.2894736842105263,82,42,0,6,1,10,5,5,0.2982456140350877,0.543046357615894,0.2781456953642384,0.0,0.039735099337748346,0.006622516556291391,0.06622516556291391,0.033112582781456956,0.033112582781456956
1197,fb7a9229-45cf-4462-9304-8744473f02df,"Bath & Body Works Brand Management, Inc.",2,US,7,39,1,0.14285714285714285,3,2,0,0,0,2,0,0,0.0,0.42857142857142855,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
1198,fbf97508-74fe-4f1d-90a3-e2c7d3afeeec,HIRSCHMANN CAR COMMUNICATION GmbH,3,DE,15,24,6,0.4,0,0,0,0,0,1,1,14,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.875
1199,fe09edfd-aa00-49ab-b2ce-f02d96314d56,"Electrical Reliability Services, Inc.",2,US,6,7,4,0.6666666666666666,0,0,0,0,0,0,6,2,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25
1201,0756719c-edb7-4583-a379-a70b267d6c9d,The Glad Products Company,2,US,170,134,14,0.08235294117647059,32,149,6,0,0,1,0,2,0.11176470588235295,0.16842105263157894,0.7842105263157895,0.031578947368421054,0.0,0.0,0.005263157894736842,0.0,0.010526315789473684
1202,0769b69e-e9b3-490e-906e-f660f00f9fed,"GE Homeland Protection, Inc.",2,US,36,65,2,0.05555555555555555,1,0,0,0,0,0,29,8,0.05555555555555555,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.7631578947368421,0.21052631578947367
1203,1157269c-d3c6-47db-8609-64045411c8bc,AWAREPOINT CORPORATION,2,US,33,18,22,0.6666666666666666,0,1,0,0,0,0,23,17,0.21212121212121213,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.5609756097560976,0.4146341463414634
1204,16bc34f2-ee06-4160-8ad5-23376298b021,"UDT Sensors, Inc.",2,US,23,6,1,0.043478260869565216,2,1,0,0,0,0,0,20,0.0,0.08695652173913043,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.8695652173913043
1206,19569466-a6d0-4a51-a463-99c97133d032,"M. M. & R. Products, Inc.",2,US,17,16,8,0.47058823529411764,15,1,1,0,0,1,0,0,0.058823529411764705,0.8333333333333334,0.05555555555555555,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.0
1207,1a59a3e6-8693-45f7-8eac-0c21d898ad80,Idaho Research Foundation,2,US,58,159,3,0.05172413793103448,10,11,33,0,0,0,9,4,0.13793103448275862,0.14925373134328357,0.16417910447761194,0.4925373134328358,0.0,0.0,0.0,0.13432835820895522,0.05970149253731343
1208,1f092f24-60d8-4d4b-881a-8dd119af0223,"Phoseon Technology, Inc.",2,US,87,38,28,0.3218390804597701,3,19,9,0,0,38,24,49,0.39080459770114945,0.02112676056338028,0.13380281690140844,0.06338028169014084,0.0,0.0,0.2676056338028169,0.16901408450704225,0.34507042253521125
1209,1ff28d0b-bfa8-4d22-9f15-6e2fc25a2539,Macrovision Corporation,2,US,91,68,1,0.01098901098901099,0,1,0,0,0,0,38,62,0.0989010989010989,0.0,0.009900990099009901,0.0,0.0,0.0,0.0,0.37623762376237624,0.6138613861386139
1211,278eca67-f459-498e-b7d5-91314a18e5ba,M-Stack Limited,3,GB,43,12,1,0.023255813953488372,0,0,0,0,0,0,1,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.9767441860465116
1212,314ea638-4052-4f1c-9f04-a8994ab6fb0c,"AMO Development, LLC",2,US,161,136,22,0.13664596273291926,151,6,0,0,0,0,39,3,0.22981366459627328,0.7587939698492462,0.03015075376884422,0.0,0.0,0.0,0.0,0.19597989949748743,0.01507537688442211
1214,36f43de8-f034-400f-8061-7b1ef7ca41ec,Sensitive Object,3,FR,5,4,5,1.0,0,0,0,0,0,0,5,1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666
1215,377a7027-8fad-44ff-bdbf-f306e879ebcf,"PHANOS TECHNOLOGIES, INC.",2,US,4,5,3,0.75,4,0,2,0,0,0,2,0,0.5,0.5,0.0,0.25,0.0,0.0,0.0,0.25,0.0
1216,3c783580-f1d1-42bc-81fe-3136b1037bbe,"Optimer Pharmaceuticals, Inc.",2,US,21,30,3,0.14285714285714285,11,0,18,0,0,0,1,0,0.42857142857142855,0.36666666666666664,0.0,0.6,0.0,0.0,0.0,0.03333333333333333,0.0
1218,3fac9511-f6ba-4c10-b639-21c166733b75,"WARSAW ORTHOPEDIC, INC.",2,US,1880,799,2,0.0010638297872340426,1828,68,59,0,1,7,37,10,0.059574468085106386,0.909452736318408,0.03383084577114428,0.02935323383084577,0.0,0.0004975124378109452,0.003482587064676617,0.018407960199004977,0.004975124378109453
1220,44b4577f-546b-415e-9bdd-a563e1364a3f,"Nanodrop Technologies, LLC",2,US,5,8,3,0.6,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1221,44ead754-88f3-44ac-8ec9-e7215c6c79c8,"REELEX Packaging Solutions, Inc.",2,US,18,10,4,0.2222222222222222,0,18,0,0,0,1,0,0,0.05555555555555555,0.0,0.9473684210526315,0.0,0.0,0.0,0.05263157894736842,0.0,0.0
1223,476913c2-e6d6-4d09-aecd-c32bb1d0c48a,"C.R. Bard, Inc.",2,US,963,988,66,0.06853582554517133,924,69,9,7,0,10,24,1,0.07892004153686397,0.8850574712643678,0.06609195402298851,0.008620689655172414,0.006704980842911878,0.0,0.009578544061302681,0.022988505747126436,0.0009578544061302681
1224,48b4a57f-7f68-4c6f-acbc-cb93d8923e96,Pvaxx Research and Development Limited,3,GB,6,4,1,0.16666666666666666,1,1,3,0,0,1,0,0,0.0,0.16666666666666666,0.16666666666666666,0.5,0.0,0.0,0.16666666666666666,0.0,0.0
1225,4afad533-c99a-4e06-9d2e-1d66fb11a06d,CSL Limited,3,AU,114,167,1,0.008771929824561403,92,5,66,0,0,0,4,0,0.45614035087719296,0.5508982035928144,0.029940119760479042,0.39520958083832336,0.0,0.0,0.0,0.023952095808383235,0.0
1227,553bd2f1-f158-4ab7-aa50-da9e8be418b5,R.B.T. (Rakuto Bio Technologies) Ltd.,3,IL,7,15,1,0.14285714285714285,5,3,3,1,0,0,0,0,0.5714285714285714,0.4166666666666667,0.25,0.25,0.08333333333333333,0.0,0.0,0.0,0.0
1228,55e0f09b-e41e-4feb-98c6-887d7ff9f70c,"Daktronics Hoist, Inc.",2,US,8,1,8,1.0,0,8,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1229,571e9de5-257e-4b5a-9315-7d87f5ed749d,Kent Displays Inc.,2,US,51,43,6,0.11764705882352941,1,4,7,0,0,0,48,0,0.13725490196078433,0.016666666666666666,0.06666666666666667,0.11666666666666667,0.0,0.0,0.0,0.8,0.0
1233,63704e1b-90fe-4284-a4f7-da2e7b9df6f7,LES LABORATORIES SERVIER,3,FR,315,468,4,0.012698412698412698,211,0,248,0,0,0,11,0,0.4666666666666667,0.44893617021276594,0.0,0.5276595744680851,0.0,0.0,0.0,0.023404255319148935,0.0
1234,665678bd-01bf-47a4-9afb-d90dd2ce8db8,"Orion Energy Systems, Inc.",2,US,70,29,33,0.4714285714285714,0,1,0,0,1,45,21,31,0.35714285714285715,0.0,0.010101010101010102,0.0,0.0,0.010101010101010102,0.45454545454545453,0.21212121212121213,0.31313131313131315
1236,691cdb6d-4b2c-4f7f-8d22-22f00e1939c8,Intergraph Software Technologies Company,2,US,13,22,7,0.5384615384615384,0,0,0,0,0,0,10,5,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
1237,69d76c9a-e212-4df5-9e06-c3402494c67d,Calgene Corporation,2,US,81,120,1,0.012345679012345678,41,0,66,0,0,0,1,1,0.3333333333333333,0.3761467889908257,0.0,0.6055045871559633,0.0,0.0,0.0,0.009174311926605505,0.009174311926605505
1238,69efb2a8-e48d-43be-959b-57d9568622c9,"Nanosphere, Inc.",2,US,60,41,3,0.05,1,6,55,0,0,0,10,0,0.2,0.013888888888888888,0.08333333333333333,0.7638888888888888,0.0,0.0,0.0,0.1388888888888889,0.0
1239,6a0e9e78-7efb-46d6-b025-ff412dbb0ad8,"Ellman International, Inc.",2,US,9,4,7,0.7777777777777778,9,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1240,6ab71e5c-e56b-44f7-9a7b-c344d22e80c9,Stratagene California,2,US,44,49,2,0.045454545454545456,1,1,40,0,0,0,7,1,0.13636363636363635,0.02,0.02,0.8,0.0,0.0,0.0,0.14,0.02
1242,6d6828b8-df94-4ebb-b53e-0b734b9126c0,Institute for Systems Biology,2,US,56,95,4,0.07142857142857142,14,2,34,0,0,0,28,3,0.375,0.1728395061728395,0.024691358024691357,0.41975308641975306,0.0,0.0,0.0,0.345679012345679,0.037037037037037035
1246,742f10b3-7f81-4264-ab40-b9da266af13c,RECKITT BENCKISER HEALTH LIMITED,3,GB,322,699,29,0.09006211180124224,101,98,157,7,22,8,6,4,0.21428571428571427,0.2506203473945409,0.24317617866004962,0.38957816377171217,0.017369727047146403,0.05459057071960298,0.019851116625310174,0.01488833746898263,0.009925558312655087
1247,7466c6b0-3b85-4c5f-949b-95da73f34e5d,"Stryker Canadian Management, Inc.",3,CA,5,17,5,1.0,2,0,0,0,0,0,4,0,0.2,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0
1248,766ebb71-c8f0-49b1-8bb5-7879b69fba2b,ARES TRADING S.A.,3,CH,104,196,2,0.019230769230769232,74,5,54,0,0,1,5,3,0.34615384615384615,0.5211267605633803,0.035211267605633804,0.38028169014084506,0.0,0.0,0.007042253521126761,0.035211267605633804,0.02112676056338028
1249,7768934f-b3bf-4b42-a14c-d9d2a3c3a382,"Williams-Pyro, Inc.",2,US,25,26,1,0.04,3,1,0,1,1,1,12,8,0.08,0.1111111111111111,0.037037037037037035,0.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.4444444444444444,0.2962962962962963
1250,7ecf3c97-a673-452b-aacd-aab81c473539,"PAC, LLC",2,US,5,4,1,0.2,1,1,1,0,1,3,2,1,0.6,0.1,0.1,0.1,0.0,0.1,0.3,0.2,0.1
1251,82d594b2-10ff-4dcc-bfa0-c98ba3157d45,SUNPOWER CORPORATION,2,US,645,413,80,0.12403100775193798,5,62,23,0,39,115,72,538,0.26666666666666666,0.00585480093676815,0.07259953161592506,0.026932084309133488,0.0,0.04566744730679157,0.13466042154566746,0.08430913348946135,0.629976580796253
1253,85f6fe95-918a-465c-a19d-1a6acdb127a4,"Gemini Holdings, LLC",2,US,23,60,5,0.21739130434782608,5,7,1,0,0,8,4,1,0.08695652173913043,0.19230769230769232,0.2692307692307692,0.038461538461538464,0.0,0.0,0.3076923076923077,0.15384615384615385,0.038461538461538464
1254,8778e911-1397-4937-a8e7-bf4443a383cb,"WMware, Inc.",2,US,13,47,7,0.5384615384615384,0,0,0,0,0,0,11,5,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.6875,0.3125
1255,881ba6db-9c9d-4774-afba-b97b752486f2,THE SCRIPPS RESEARCH INSTITUTE,2,US,777,1121,8,0.010296010296010296,352,16,627,0,0,0,92,6,0.3745173745173745,0.3220494053064959,0.01463860933211345,0.5736505032021958,0.0,0.0,0.0,0.08417200365965233,0.0054894784995425435
1256,89574bd6-2462-4e4d-8fb4-ada00a3b6775,BTF PTY LTD.,3,AU,6,7,2,0.3333333333333333,0,0,4,0,0,0,2,0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0
1257,89c3af59-5328-4410-943d-22f4b42a81d0,WACKER POLYMER SYSTEMS GMBH & CO. KG,3,DE,42,48,1,0.023809523809523808,1,8,37,1,1,0,0,0,0.09523809523809523,0.020833333333333332,0.16666666666666666,0.7708333333333334,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0
1259,97b16d9e-93bd-4d94-806d-ee833bbe5d7b,SMART TECHNOLOGIES ULC,3,CA,124,196,28,0.22580645161290322,1,0,0,0,0,3,115,24,0.13709677419354838,0.006993006993006993,0.0,0.0,0.0,0.0,0.02097902097902098,0.8041958041958042,0.16783216783216784
1260,985200ca-e44f-40c0-8950-02411eca6181,"Eragen Biosciences, Inc.",2,US,10,18,4,0.4,1,0,10,0,0,0,0,0,0.1,0.09090909090909091,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0
1261,9966b7ab-5ed4-486d-9102-79c1d615f8f2,The University of Chicago,2,US,505,986,1,0.0019801980198019802,174,62,241,0,2,10,167,78,0.3782178217821782,0.23705722070844687,0.08446866485013624,0.32833787465940056,0.0,0.0027247956403269754,0.013623978201634877,0.22752043596730245,0.10626702997275204
1262,9af7d561-2c02-41d4-8ce8-e3954fc5eded,AMO Groningen B.V.,3,NL,102,48,15,0.14705882352941177,85,0,2,0,0,0,48,0,0.3235294117647059,0.6296296296296297,0.0,0.014814814814814815,0.0,0.0,0.0,0.35555555555555557,0.0
1263,9f8c8aca-9607-41bc-8a19-94f69a40bf9b,NOKIA TECHNOLOGIES OY,3,FI,10111,7020,3,0.00029670655721491444,117,80,17,1,18,27,4068,7536,0.16724359608347344,0.009861766689143629,0.006743088334457181,0.0014329062710721511,8.428860418071477e-05,0.0015171948752528658,0.002275792312879299,0.34288604180714766,0.6351989211058665
1264,a17bb4e7-724d-4258-863a-124a57cd43a3,"Supernus Pharmaceuticals, Inc.",2,US,63,33,4,0.06349206349206349,55,3,11,0,0,0,0,0,0.09523809523809523,0.7971014492753623,0.043478260869565216,0.15942028985507245,0.0,0.0,0.0,0.0,0.0
1265,a280de80-541e-4796-8d07-8365d8ec3fdc,"Spinal Modulation, Inc.",2,US,15,20,0,0.0,14,0,0,0,0,0,0,2,0.06666666666666667,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.125
1266,a3cbef71-54c5-4db5-9d3c-4bed5261ec17,"Merck HDAC Research, LLC",2,US,12,8,3,0.25,11,0,7,0,0,0,0,0,0.5,0.6111111111111112,0.0,0.3888888888888889,0.0,0.0,0.0,0.0,0.0
1268,a5db2454-8200-4422-9f94-1721d3b73e6d,Apogee Biotechnology Corporation,2,US,4,4,1,0.25,4,0,3,0,0,0,0,0,0.75,0.5714285714285714,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0
1269,a97e6d67-97fc-41a9-8760-2984f99bd940,BASF CATALYSTS LLC,2,US,77,109,32,0.4155844155844156,4,52,29,0,0,10,2,1,0.2597402597402597,0.04081632653061224,0.5306122448979592,0.29591836734693877,0.0,0.0,0.10204081632653061,0.02040816326530612,0.01020408163265306
1271,b4a49d6a-2ad6-4a42-8f81-5d614f42c87b,Pinnacle Product Solutions,2,US,46,90,2,0.043478260869565216,4,7,5,0,5,21,8,6,0.21739130434782608,0.07142857142857142,0.125,0.08928571428571429,0.0,0.08928571428571429,0.375,0.14285714285714285,0.10714285714285714
1272,b5eca3e1-4d62-47d1-9f63-8d79861b4683,"Euphonix, Inc.",2,US,5,17,1,0.2,0,0,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4
1273,b7783586-ea44-463f-af97-be05d9e03877,NEXIDIA INC.,2,US,24,20,15,0.625,0,0,0,0,0,0,21,8,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.7241379310344828,0.27586206896551724
1274,bed1ba77-ddcd-4637-afa3-b539bdc4b637,Corel TW Corp.,3,TW,13,21,2,0.15384615384615385,0,0,0,0,0,0,9,6,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4
1275,bfbbb1dc-7e53-45c5-bba3-e2f830ef2507,SYNGENTA PARTICIPATIONS AG,3,CH,1302,989,5,0.0038402457757296467,1103,16,1006,2,0,2,44,4,0.6574500768049155,0.506660542030317,0.007349563619660083,0.4621038125861277,0.0009186954524575103,0.0,0.0009186954524575103,0.020211299954065228,0.0018373909049150207
1276,c27d4870-5a19-427a-bd86-e10c198f0820,"Sunesis Pharmaceuticals, Inc.",2,US,60,121,1,0.016666666666666666,46,0,48,0,0,0,2,0,0.6,0.4791666666666667,0.0,0.5,0.0,0.0,0.0,0.020833333333333332,0.0
1277,c309edd4-632f-470c-aea6-f3b85b1204b3,"ConforMIS, Inc.",2,US,127,35,45,0.3543307086614173,125,26,0,0,0,0,36,0,0.4409448818897638,0.6684491978609626,0.13903743315508021,0.0,0.0,0.0,0.0,0.1925133689839572,0.0
1278,cb1a2c9a-0e04-4e6b-ac57-c2f9f7e71493,"Vonage Network, LLC",2,US,91,78,20,0.21978021978021978,0,0,0,0,0,0,20,83,0.13186813186813187,0.0,0.0,0.0,0.0,0.0,0.0,0.1941747572815534,0.8058252427184466
1279,cb740cc2-57ec-4124-8a7d-fb92bed3809a,Eppendorf Array Technologies S.A.,3,BE,12,17,1,0.08333333333333333,0,0,12,0,0,0,2,0,0.16666666666666666,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.14285714285714285,0.0
1280,cb818848-8d32-48f0-9efd-f116faa229e6,Cirba IP Inc.,3,CA,11,5,9,0.8181818181818182,0,0,0,0,0,0,11,3,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,0.21428571428571427
1281,cc162cb1-9bfe-47b7-b5fe-0db1f6804593,OLINK AB,3,SE,10,10,1,0.1,0,0,10,0,0,0,2,0,0.2,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,0.0
1285,d555a1f8-9212-4e54-b814-ebca2d81f571,"SIPCO, LLC",2,US,40,6,30,0.75,0,0,0,0,0,0,26,29,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.4727272727272727,0.5272727272727272
1286,d56a1520-7581-4720-9a8f-3c2a78801c23,MAQUET CARDIOVASCULAR LLC,2,US,110,127,8,0.07272727272727272,110,2,0,3,0,0,1,1,0.06363636363636363,0.9401709401709402,0.017094017094017096,0.0,0.02564102564102564,0.0,0.0,0.008547008547008548,0.008547008547008548
1287,d85c0d79-461a-413a-8c6a-c321fcfab420,Federal Mogul S.A.,3,BE,327,429,3,0.009174311926605505,6,170,30,1,1,192,16,22,0.2874617737003058,0.0136986301369863,0.3881278538812785,0.0684931506849315,0.00228310502283105,0.00228310502283105,0.4383561643835616,0.0365296803652968,0.0502283105022831
1289,df3ff09f-3c7c-423f-82bc-d5733a8f65bb,"Foster-Miller, Inc.",2,US,130,317,1,0.007692307692307693,14,36,10,1,6,37,19,27,0.14615384615384616,0.09333333333333334,0.24,0.06666666666666667,0.006666666666666667,0.04,0.24666666666666667,0.12666666666666668,0.18
1290,e3e16b4a-aba6-4da0-8d41-b012c689b50f,COVIDIEN LP,2,US,5671,2343,160,0.02821371892082525,5401,259,55,21,0,110,458,290,0.14353729500969847,0.8190779496511981,0.03927813163481953,0.008340915984228085,0.0031847133757961785,0.0,0.01668183196845617,0.0694570821959357,0.043979375189566274
1291,e54deccd-5f81-4292-a439-271e14825089,"NEWTON RUNNING COMPANY, INC.",2,US,6,3,3,0.5,6,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1292,e56be287-62af-459a-b773-ff3ed183d582,AISIN SEIKI KABUSHIKI KAISHA,3,JP,2777,3692,1,0.00036010082823190496,85,1276,42,18,302,802,489,417,0.19229384227583723,0.024774118332847567,0.3719032352083941,0.012241329058583503,0.0052462838822500725,0.088020985135529,0.2337510929758088,0.14252404546779365,0.12153890993879335
1293,eb30e9d7-d1c7-445e-9a22-d83a81f174d6,SWISSLOG ITALIA S.P.A.,3,IT,10,11,1,0.1,2,6,0,0,1,0,4,0,0.3,0.15384615384615385,0.46153846153846156,0.0,0.0,0.07692307692307693,0.0,0.3076923076923077,0.0
1294,efabde94-f293-4016-b059-17ea5e6a0331,Thermo Niton Analyzers LLC,2,US,20,24,9,0.45,0,1,0,0,0,0,17,4,0.1,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.7727272727272727,0.18181818181818182
1295,f28cd2ba-cc50-4cd8-b082-622b7433af90,"Soma Research, LLC",2,US,6,7,1,0.16666666666666666,6,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1296,f3c56a01-b0fd-4af5-82b1-a563324fccbc,Wonderland Nurserygoods Company Limited,3,CN,376,139,10,0.026595744680851064,214,206,0,0,2,8,0,0,0.14095744680851063,0.49767441860465117,0.4790697674418605,0.0,0.0,0.004651162790697674,0.018604651162790697,0.0,0.0
1297,f8e5036b-edbf-4b0d-88d1-7532bad8587d,THE UNIVERSITY OF QUEENSLAND,3,AU,261,522,0,0.0,127,37,153,3,4,2,62,6,0.4521072796934866,0.3223350253807107,0.09390862944162437,0.3883248730964467,0.007614213197969543,0.01015228426395939,0.005076142131979695,0.15736040609137056,0.015228426395939087
1298,fa7e98ce-3ed1-452e-9aee-baed633996fa,"Minnesota Thermal Science, LLC",2,US,8,6,6,0.75,0,4,0,0,0,6,0,0,0.25,0.0,0.4,0.0,0.0,0.0,0.6,0.0,0.0
1299,fe9ac0bd-92de-4d63-a16a-dea9de5a73e6,"DexCom, Inc.",2,US,580,256,64,0.1103448275862069,560,24,44,0,0,0,221,86,0.43103448275862066,0.5989304812834224,0.025668449197860963,0.047058823529411764,0.0,0.0,0.0,0.23636363636363636,0.09197860962566845
1300,019ae16c-b2ce-4b5b-8740-ad21dcd94e08,"Sinexus, Inc.",2,US,5,4,3,0.6,5,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
